Width,Height,Aspect Ratio
0.19891583452211126,0.1201578947368421,1.655453725764395
0.2067273795534665,0.27233542319749215,0.7590910397416497
0.37806640625000004,0.37872314453125,0.9982659145850122
0.03546874999999998,0.05316159250585484,0.6671874999999992
0.158609375,0.20912177985948482,0.7584545957220448
0.044416666666666695,0.04193750000000007,1.0591157476403366
0.03441666666666666,0.02830555555555555,1.2158979391560354
0.027344665885111426,0.05754687500000007,0.4751720381881969
0.030527777777777803,0.02879861111111113,1.0600434048709912
0.114203125,0.11261124121779861,1.0141361001351772
0.010897030953885029,0.025694444444444443,0.4241006641512011
0.042666145426114147,0.06736225087924975,0.6333836068304097
0.08240031274433159,0.11835287221570931,0.6962257121580389
0.05172222222222223,0.05756249999999999,0.8985402340451204
0.008880422039859323,0.015949960906958542,0.5567676367147102
0.00889800703399766,0.017896794370602022,0.4971844035160775
0.011606096131301293,0.03482408131352625,0.3332778839679912
0.005873388042203975,0.015942142298670827,0.3684189948984251
0.004161458333333338,0.016296296296296277,0.25536221590909153
0.02546875000000002,0.03398126463700232,0.7494938835286019
0.11520312499999993,0.12262295081967213,0.9394907252673792
0.04898437500000004,0.0451639344262295,1.0845905172413803
0.012766898294377787,0.04513888888888889,0.28283590067544634
0.17367474589523066,0.15552168815943723,1.1167236412530666
0.03660185185185183,0.03547916666666661,1.0316435049259487
0.01279629629629629,0.014763888888888804,0.8667293822514941
0.04384374999999992,0.0845370370370371,0.5186336254107324
0.004402810304449638,0.016718749999999984,0.26334566306988516
0.05582812500000003,0.05814988290398123,0.9600728705195338
0.05045370370370371,0.08943750000000006,0.5641224732769105
0.017145369284876904,0.034738076622361266,0.49356127200894734
0.021518171160609636,0.03160281469898355,0.6808941344487816
0.012701388888888863,0.025314814814814846,0.5017373811265529
0.010631944444444406,0.02413888888888883,0.44044879171461393
0.005208333333333333,0.02226966292134837,0.2338757147662288
0.006333333333333376,0.020528089887640558,0.30852034300310205
0.034343750000000006,0.0765456674473068,0.4486700703686707
0.05920312500000004,0.1491389207807118,0.39696629618937673
0.07058333333333335,0.06821527777777779,1.0347144456886899
0.021962507322788524,0.050125000000000065,0.4381547595568777
0.056722222222222216,0.04882638888888893,1.1617124164414723
0.008440797186400992,0.021382812500000004,0.39474681763219827
0.27584375000000005,0.23098360655737704,1.194213537970192
0.02439814814814817,0.023736111111110996,1.0278915545153169
0.08198148148148156,0.12585416666666663,0.6514006143206614
0.3111493354182956,0.3499062133645955,0.8892363825905658
0.03416731821735731,0.030263774912075093,1.1289840185708202
0.008858483189992302,0.010263774912075025,0.863082371337914
0.007200208550573486,0.016559633027522933,0.434804837680061
0.010078206465067786,0.023199541284403626,0.4344140404122158
0.005531803962460963,0.013612385321100923,0.40638020684633175
0.04937499999999995,0.05851288056206079,0.8438312987792681
0.27648999999999996,0.30140750000000005,0.9173295289599626
0.022252155172413798,0.027817708333333257,0.799927690152305
0.004460726846424459,0.013010164190774031,0.3428647618135149
0.04395370370370373,0.033166666666666664,1.3252372975991076
0.007333333333333295,0.01455555555555558,0.5038167938931263
0.019276895943562623,0.016262400793650777,1.185365936319118
0.008500000000000086,0.01941573033707862,0.43778935185185697
0.01487373737373734,0.04306944444444443,0.3453431444402092
0.005164141414141454,0.02272222222222224,0.22727272727272885
0.03762921348314608,0.028781249999999994,1.3074210982200596
0.2985144644253323,0.38655920281359907,0.7722347890118079
0.12012037037037034,0.10360416666666669,1.1594164041378996
0.004050410316529943,0.012603596559812356,0.3213694041465134
0.010339976553341158,0.014824081313526132,0.6975121314200103
