Width,Height,Aspect Ratio
0.01564044943820233,0.006812500000000022,2.295845789093913
0.014808988764044888,0.006812500000000022,2.173796515823096
0.043722222222222246,0.018986111111111134,2.302852962692025
0.042074074074074125,0.0188263888888889,2.2348456903971488
0.005975994946304508,0.013374999999999995,0.44680336047136526
0.006588755527479438,0.015444444444444452,0.4266100701245677
0.026433408577878122,0.012197916666666675,2.1670428893905194
0.026433408577878122,0.012197916666666675,2.1670428893905194
0.019187358916478554,0.011489583333333334,1.6699786545620499
0.00713541666666669,0.024831981460023182,0.2873478573650654
0.007442708333333314,0.016929316338354594,0.4396343115446026
0.010364583333333262,0.024241019698725396,0.42756383444869017
0.006623681125439598,0.00786551993745109,0.8421161192283592
0.006623681125439598,0.008694292415949965,0.761842460381047
0.015213541666666686,0.03686139747995422,0.4127228674642636
0.08204666666666678,0.06541,1.254344391785152
0.0904433333333333,0.05717499999999998,1.5818685322839237
0.004635416666666655,0.009550561797752809,0.4853553921568615
0.004833333333333319,0.009550561797752809,0.5060784313725475
0.029666666666666685,0.02126562500000008,1.3950526573597801
0.009182291666666665,0.018498871331828492,0.4963703731950362
0.01108796296296301,0.006119791666666667,1.8118203309692749
0.011446759259259243,0.006760416666666676,1.6932032186269428
0.008338541666666663,0.01836805555555556,0.45396975425330777
0.008338541666666663,0.018356481481481498,0.454255989911727
0.00525,0.0041999999999999885,1.2500000000000036
0.005486666666666679,0.004729999999999962,1.1599718111346138
0.005833333333333334,0.004025000000000034,1.4492753623188286
0.005572916666666631,0.013161512027491419,0.4234252610966027
0.007427083333333329,0.013161512027491419,0.5643031984334196
0.014431111111111124,0.014933333333333335,0.9663690476190484
0.013194444444444418,0.005562499999999974,2.372034956304626
0.013194444444444451,0.005562499999999974,2.3720349563046317
0.043984375000000055,0.020957943925233643,2.098697045707918
0.04045312499999998,0.020175233644859857,2.0050883034163234
0.04069444444444441,0.026661458333333363,1.5263397799049263
0.04070601851851854,0.019979166666666732,2.037423241802798
0.04069444444444447,0.019979166666666732,2.0368439346541485
0.014444444444444466,0.006124999999999995,2.3582766439909353
0.014444444444444466,0.006124999999999995,2.3582766439909353
0.011813013265950684,0.01861111111111112,0.6347290710063052
0.011813013265950755,0.01861111111111112,0.6347290710063089
0.010391661402400535,0.018236111111111106,0.5698397722565413
0.011813013265950755,0.01861111111111112,0.6347290710063089
0.012886923562855252,0.018236111111111106,0.7066705990293819
0.01177511054958945,0.018236111111111144,0.6457029395052848
0.015213541666666686,0.03686139747995422,0.4127228674642636
0.005192708333333288,0.01190118152524172,0.43631872367628816
0.005473958333333329,0.011911922663802275,0.45953608731590323
0.005479166666666657,0.011911922663802397,0.4599733243161987
0.045162337662337654,0.032524390243902426,1.3885683120778736
0.04574269480519473,0.03804878048780486,1.202211850649349
0.045760000000000065,0.034320000000000024,1.3333333333333344
0.06298666666666668,0.037952500000000014,1.6596183826274067
0.04306666666666676,0.03270500000000001,1.3168220965193929
0.03887962962962964,0.013583333333333334,2.8623040218132245
0.044500000000000005,0.02095833333333334,2.123260437375745
0.00822771213748654,0.003817708333333355,2.155144243379818
0.008592910848549946,0.0036458333333333334,2.3569126898879853
0.015213541666666686,0.03686139747995422,0.4127228674642636
0.03033513513513514,0.011963541666666681,2.5356316699808183
0.03034594594594594,0.011963541666666681,2.5365353163350512
0.033379629629629586,0.017208333333333353,1.9397363465160027
0.02962962962962963,0.01409722222222223,2.101806239737273
0.0293888888888889,0.01463194444444444,2.008542952064548
0.10863425925925928,0.021484375,5.056430976430978
0.11133101851851851,0.02741145833333333,4.061477399877552
0.05378124999999998,0.05845433255269316,0.9200558393429492
0.010830026455026455,0.007383432539682535,1.4668010301198082
0.01082671957671958,0.007383432539682535,1.466353151942673
0.010830026455026455,0.007383432539682535,1.4668010301198082
0.010830026455026455,0.007383432539682535,1.4668010301198082
0.012314814814814825,0.009236111111111158,1.3333333333333277
0.013388888888888922,0.009256944444444472,1.4463615903975986
0.0147037037037037,0.008388888888888838,1.7527593818984648
0.012175925925925904,0.008881944444444498,1.3708626531144017
0.010870370370370325,0.008333333333333333,1.304444444444439
0.01088888888888888,0.0071111111111111175,1.5312499999999973
0.004317708333333314,0.009119638826185083,0.4734516811056094
0.010802274162981624,0.02279166666666666,0.4739571844818264
0.056536356528537876,0.03338804220398595,1.6933115210267828
0.06487099296325256,0.046453692848768983,1.3964657917389152
0.04759186864738077,0.03206330597889803,1.48430946823458
0.05059421422986707,0.041547479484173436,1.217744490352051
0.016736111111111108,0.014930555555555522,1.1209302325581418
0.016736111111111097,0.014941520467836297,1.1201076320939296
0.012590855803048076,0.014745895230648955,0.8538549614050094
0.01259671746776085,0.014738076622361238,0.8547056573615972
0.012590855803048076,0.014745895230648955,0.8538549614050094
0.014285714285714275,0.005513392857142862,2.591093117408903
0.013783068783068779,0.006011904761904764,2.292629262926291
0.02483333333333338,0.018722222222222248,1.3264094955489623
0.0246203703703704,0.01824999999999998,1.3490613901572837
0.027675925925925927,0.02152083333333334,1.2860062385715818
0.010057319223985898,0.004799107142857121,2.095664656904978
0.009135802469135803,0.004811507936507959,1.8987399770904838
0.007857142857142858,0.004880952380952396,1.6097560975609706
0.010057319223985891,0.004799107142857121,2.095664656904977
0.013635416666666641,0.026550976138828654,0.513556134259258
0.01303124999999999,0.02654013015184385,0.4910017368205957
0.013026041666666661,0.02654013015184385,0.49080549312082744
0.0068750000000000235,0.01458333333333336,0.4714285714285722
0.0068750000000000235,0.01458333333333336,0.4714285714285722
0.04189594356261022,0.020091765873015872,2.0852295327051524
0.03869929453262776,0.015987103174603185,2.4206570827731153
0.044642857142857144,0.020679563492063492,2.1587910769968817
0.041455026455026446,0.017326388888888863,2.3925947132359986
0.015768518518518494,0.012951388888888873,1.2175156389633597
0.016740740740740778,0.014027777777777731,1.193399339934
0.015268518518518527,0.014020833333333371,1.088987947828956
0.009067708333333376,0.02009761388286331,0.4511833288361244
0.009067708333333376,0.02009761388286331,0.4511833288361244
0.009067708333333317,0.020097613882863373,0.45118332883612006
0.00720999999999996,0.004345000000000028,1.6593785960874372
0.00720999999999996,0.004344999999999913,1.659378596087481
0.00720999999999996,0.004345000000000028,1.6593785960874372
0.015213541666666686,0.03686139747995422,0.4127228674642636
0.005338541666666667,0.009325842696629163,0.5724460341365493
0.0048437500000000355,0.009325842696629226,0.519390060240967
0.04428089887640449,0.016656250000000008,2.658515504774752
0.038146067415730324,0.017338541666666648,2.200073578798507
0.04102247191011238,0.01665624999999998,2.462887619368851
0.005156250000000047,0.011707841031149278,0.44040997706422513
0.005156250000000047,0.011707841031149278,0.44040997706422513
0.005156249999999988,0.011707841031149399,0.44040997706421553
0.00812610229276896,0.004037698412698406,2.012558012558016
0.009184303350970023,0.0036458333333333447,2.5191232048374843
0.007032627865961207,0.00378472222222222,1.8581622251347052
0.007804232804232806,0.0038219246031745953,2.0419640925805798
0.007333333333333325,0.016284722222222214,0.45031982942430676
0.015427083333333336,0.027766203703703713,0.5556065027094622
0.009807291666666688,0.0201273148148148,0.48726279470960465
0.008494791666666668,0.01853009259259258,0.45843222985634013
0.007770833333333371,0.015011574074074106,0.5176561295296853
0.0035468749999999715,0.00835648148148148,0.424445983379498
0.004015624999999959,0.009259259259259259,0.4336874999999956
0.00348437499999991,0.00835648148148148,0.41696675900275937
0.0032812500000000354,0.009259259259259259,0.3543750000000038
0.04429999999999999,0.029977499999999994,1.4777749979151031
0.044296666666666665,0.028197500000000018,1.5709430505068405
0.011685393258426973,0.004791666666666631,2.4386907669760824
0.011685393258426973,0.004791666666666691,2.438690766976052
0.01168539325842694,0.005130208333333286,2.2777619346375566
0.01168539325842694,0.004791666666666631,2.4386907669760753
0.07689123376623373,0.042341463414634135,1.8159795993177326
0.07203733766233766,0.041216463414634155,1.747780660791978
0.0036928487690503836,0.003518373729476153,1.049589683470098
0.0036928487690504504,0.003268178264268921,1.1299410467979862
0.0036928487690503836,0.003518373729476153,1.049589683470098
0.0036928487690503836,0.003518373729476153,1.049589683470098
0.0036928487690503836,0.003518373729476153,1.049589683470098
0.007528089887640437,0.003229166666666631,2.331279449075774
